dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
284479200,1979-01-06 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,45.41,,26.56,41.68,44.46,46.31,1022,,,46,6.93,281,,,,,,0,800,Clear,sky is clear,01n
284482800,1979-01-06 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,37.35,,24.49,32.85,36.63,37.85,1022,,,57,5.66,261,,,,,,0,800,Clear,sky is clear,01n
284486400,1979-01-06 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.55,,26.29,33.4,35.83,37.11,1022,,,64,3.94,255,,,,,,0,800,Clear,sky is clear,01n
284490000,1979-01-06 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,37.45,,27.39,34.21,36.43,38.59,1021,,,65,4.16,250,,,,,,0,800,Clear,sky is clear,01n
284493600,1979-01-06 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.46,,28.13,32.79,35.58,37.51,1021,,,70,4.45,240,,,,,,0,800,Clear,sky is clear,01n
284497200,1979-01-06 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.86,,27.84,33.19,35.89,37.92,1020,,,68,4.54,230,,,,,,0,800,Clear,sky is clear,01n
284500800,1979-01-06 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,37.94,,27.46,33.75,36.54,38.8,1019,,,64,5.39,221,,,,,,0,800,Clear,sky is clear,01n
284504400,1979-01-06 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,32.25,,23.31,27,30.51,33.1,1018,,,66,5.44,219,,,,,,0,800,Clear,sky is clear,01n
284508000,1979-01-06 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,35.64,,24.84,30.72,33.53,37.04,1017,,,62,5.77,210,,,,,,0,800,Clear,sky is clear,01n
284511600,1979-01-06 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.91,,24.87,31.75,36.39,37.85,1017,,,59,6.49,204,,,,,,0,800,Clear,sky is clear,01n
284515200,1979-01-07 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,38.25,,24.49,32.74,37.47,39.33,1017,,,55,7.47,198,,,,,,0,800,Clear,sky is clear,01d
284518800,1979-01-07 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,38.91,,24.66,33.21,38.44,39.79,1017,,,54,8.1,196,,,,,,0,800,Clear,sky is clear,01d
284522400,1979-01-07 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,40.32,,26.2,35.55,38.93,41.4,1017,,,55,6.96,198,,,,,,0,800,Clear,sky is clear,01d
284526000,1979-01-07 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,61.7,,28.72,58.89,60.75,62.8,1016,,,28,6.98,202,,,,,,0,800,Clear,sky is clear,01d
284529600,1979-01-07 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.1,,30.52,59.41,61.25,62.92,1014,,,30,7.25,207,,,,,,0,800,Clear,sky is clear,01d
284533200,1979-01-07 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.1,,31.93,59.5,61.27,63,1013,,,32,8.3,206,,,,,,0,800,Clear,sky is clear,01d
284536800,1979-01-07 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.38,,32.94,59.88,61.66,63.32,1011,,,33,9.73,204,,,,,,0,800,Clear,sky is clear,01d
284540400,1979-01-07 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.6,,33.13,60.12,62.06,63.5,1010,,,33,10.78,204,,,,,,0,800,Clear,sky is clear,01d
284544000,1979-01-07 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.83,,33.33,60.37,62.46,63.7,1009,,,33,8.97,202,,,,,,0,800,Clear,sky is clear,01d
284547600,1979-01-07 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,58.1,,40.1,56.01,56.05,59.79,1009,,,51,7.94,200,,,,,,0,800,Clear,sky is clear,01d
284551200,1979-01-07 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.58,,34.92,50.94,50.9,56.05,1008,,,49,9.55,194,,,,,,0,800,Clear,sky is clear,01n
284554800,1979-01-07 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,54.48,,35.22,51.89,53.42,56.21,1009,,,48,10.87,197,,,,,,0,800,Clear,sky is clear,01n
284558400,1979-01-07 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,54.84,,36.07,52.32,53.82,56.57,1009,,,49,11.16,201,,,,,,0,800,Clear,sky is clear,01n
284562000,1979-01-07 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.74,,35.06,51.12,52.81,55.47,1010,,,49,10.92,203,,,,,,0,800,Clear,sky is clear,01n
284565600,1979-01-07 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.67,,36,51.13,52.47,55.53,1009,,,51,10.36,204,,,,,,0,800,Clear,sky is clear,01n
284569200,1979-01-07 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.35,,34.2,42.96,45.7,49.46,1010,,,60,9.46,205,,,,,,0,800,Clear,sky is clear,01n
284572800,1979-01-07 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,44.73,,32.13,40.08,42.84,46.54,1009,,,61,8.59,207,,,,,,0,800,Clear,sky is clear,01n
284576400,1979-01-07 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.95,,32.18,39.33,42.31,45.81,1009,,,63,8.14,210,,,,,,0,800,Clear,sky is clear,01n
284580000,1979-01-07 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.83,,32.47,39.34,42.46,45.55,1009,,,64,7.81,213,,,,,,0,800,Clear,sky is clear,01n
284583600,1979-01-07 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,44.58,,33.94,40.46,42.62,47.19,1009,,,66,7.4,216,,,,,,0,800,Clear,sky is clear,01n
284587200,1979-01-07 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,44.44,,34.18,40.41,42.67,46.9,1009,,,67,7.16,221,,,,,,0,800,Clear,sky is clear,01n
284590800,1979-01-07 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,41.34,,36.57,36.82,39.85,43.63,1009,,,83,6.87,228,,,,,,0,800,Clear,sky is clear,01n
284594400,1979-01-07 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,37.81,,29.89,32.76,36.99,38.68,1008,,,72,6.6,228,,,,,,0,800,Clear,sky is clear,01n
284598000,1979-01-07 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,38.26,,29.05,33.13,37.47,38.8,1009,,,68,6.87,230,,,,,,0,800,Clear,sky is clear,01n
284601600,1979-01-08 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,38.93,,27.95,33.46,38.16,39.79,1010,,,63,7.7,230,,,,,,0,800,Clear,sky is clear,01d
284605200,1979-01-08 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,41.31,,29.25,35.85,40.6,41.95,1011,,,61,8.66,235,,,,,,0,800,Clear,sky is clear,01d
284608800,1979-01-08 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,44.67,,32.86,39.97,43.9,45.07,1012,,,63,8.66,240,,,,,,0,800,Clear,sky is clear,01d
284612400,1979-01-08 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,66.87,,31.05,64.47,66.58,67.64,1012,,,26,8.41,245,,,,,,0,800,Clear,sky is clear,01d
284616000,1979-01-08 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,66.85,,32.74,64.54,66.24,67.68,1011,,,28,7.78,255,,,,,,0,800,Clear,sky is clear,01d
284619600,1979-01-08 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,66.9,,33.66,64.65,66.18,67.64,1011,,,29,5.91,269,,,,,,18,801,Clouds,few clouds,02d
284623200,1979-01-08 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,66.94,,33.67,64.69,66.27,67.69,1010,,,29,3.49,300,,,,,,20,801,Clouds,few clouds,02d
284626800,1979-01-08 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,66.99,,33.73,64.76,66.34,67.78,1011,,,29,3.06,3,,,,,,41,802,Clouds,scattered clouds,03d
284630400,1979-01-08 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,66.92,,32.79,64.63,66.51,67.6,1011,,,28,4.05,31,,,,,,36,802,Clouds,scattered clouds,03d
284634000,1979-01-08 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,59.4,,43.72,57.67,58.28,60.96,1013,,,56,6.73,34,,,,,,11,801,Clouds,few clouds,02d
284637600,1979-01-08 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,49.82,,32.92,45.77,49.14,50.36,1014,,,52,10.13,32,,,,,,2,800,Clear,sky is clear,01n
284641200,1979-01-08 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.38,,30.6,47.28,49.73,50.97,1015,,,46,12.68,33,,,,,,0,800,Clear,sky is clear,01n
284644800,1979-01-08 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.38,,31.51,47.37,48.94,51.82,1016,,,48,12.64,33,,,,,,0,800,Clear,sky is clear,01n
284648400,1979-01-08 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.45,,32.13,43.45,47.1,50.02,1017,,,53,12.1,31,,,,,,0,800,Clear,sky is clear,01n
284652000,1979-01-08 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.37,,32.04,42.39,46.44,48.7,1017,,,55,11.16,31,,,,,,0,800,Clear,sky is clear,01n
284655600,1979-01-08 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,38.07,,29.19,31.12,37.33,39.16,1018,,,69,10.27,33,,,,,,0,800,Clear,sky is clear,01n
284659200,1979-01-08 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.73,,28.67,29.7,36.07,37.9,1018,,,71,9.8,37,,,,,,0,800,Clear,sky is clear,01n
284662800,1979-01-08 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.46,,28.44,29.55,35.76,37.58,1018,,,71,9.4,37,,,,,,0,800,Clear,sky is clear,01n
284666400,1979-01-08 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.36,,28.35,29.41,35.56,37.49,1019,,,71,9.4,37,,,,,,0,800,Clear,sky is clear,01n
284670000,1979-01-08 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,35.98,,28.02,29.1,35.19,37.06,1019,,,71,9.1,39,,,,,,0,800,Clear,sky is clear,01n
284673600,1979-01-08 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,35.56,,27.97,28.78,34.7,36.7,1019,,,72,8.72,38,,,,,,2,800,Clear,sky is clear,01n
284677200,1979-01-08 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.66,,28.06,26.74,32.9,34.66,1019,,,78,8.21,37,,,,,,2,800,Clear,sky is clear,01n
284680800,1979-01-08 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.68,,23.81,22.39,29.19,30.56,1020,,,76,7.45,39,,,,,,1,800,Clear,sky is clear,01n
284684400,1979-01-08 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.68,,23.81,22.78,29.19,30.58,1020,,,76,6.89,40,,,,,,2,800,Clear,sky is clear,01n
284688000,1979-01-09 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.44,,23.58,22.82,28.92,30.18,1021,,,76,6.46,42,,,,,,1,800,Clear,sky is clear,01d
284691600,1979-01-09 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,28.96,,23.11,21.81,28.29,29.43,1021,,,76,7.02,40,,,,,,1,800,Clear,sky is clear,01d
284695200,1979-01-09 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.97,,24.37,23.58,29.25,30.36,1021,,,77,6.29,34,,,,,,2,800,Clear,sky is clear,01d
284698800,1979-01-09 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,41.7,,26.96,38.12,40.71,42.39,1021,,,54,5.48,31,,,,,,2,800,Clear,sky is clear,01d
284702400,1979-01-09 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,41.99,,27.59,39.13,41,42.67,1020,,,55,4.59,32,,,,,,0,800,Clear,sky is clear,01d
284706000,1979-01-09 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,42.22,,28.17,39.83,41.16,42.93,1019,,,56,4.07,42,,,,,,0,800,Clear,sky is clear,01d
284709600,1979-01-09 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,42.39,,28.31,40.15,41.34,43.09,1017,,,56,3.91,55,,,,,,0,800,Clear,sky is clear,01d
284713200,1979-01-09 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,42.44,,28.74,40.14,41.4,43.09,1017,,,57,4,63,,,,,,0,800,Clear,sky is clear,01d
284716800,1979-01-09 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,42.71,,28.58,40.48,41.72,43.39,1017,,,56,3.96,67,,,,,,1,800,Clear,sky is clear,01d
284720400,1979-01-09 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,45.05,,34.77,45.05,44.11,45.93,1017,,,67,2.66,73,,,,,,0,800,Clear,sky is clear,01d
284724000,1979-01-09 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.01,,29.53,31.8,35.17,36.7,1017,,,76,4.99,73,,,,,,3,800,Clear,sky is clear,01n
284727600,1979-01-09 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.34,,29.52,32.94,35.49,37.2,1017,,,75,4.16,78,,,,,,3,800,Clear,sky is clear,01n
284731200,1979-01-09 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.12,,30.18,31.8,34.92,36.95,1018,,,78,5.14,85,,,,,,8,800,Clear,sky is clear,01n
284734800,1979-01-09 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,37.09,,30.16,32.79,35.98,39.04,1018,,,75,5.32,88,,,,,,6,800,Clear,sky is clear,01n
284738400,1979-01-09 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,38.89,,30.2,35.96,37.94,40.51,1018,,,70,4.09,85,,,,,,14,801,Clouds,few clouds,02n
284742000,1979-01-09 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.51,,29.01,33.51,32.85,34.2,1018,,,82,2.95,57,,,,,,19,801,Clouds,few clouds,02n
284745600,1979-01-09 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.08,,28.9,33.08,32.7,33.53,1018,,,83,2.15,3,,,,,,49,802,Clouds,scattered clouds,03n
284749200,1979-01-09 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,31.77,,28.99,31.77,30.74,32.47,1018,,,88,2.06,346,,,,,,56,803,Clouds,broken clouds,04n
284752800,1979-01-09 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,31.98,,29.7,31.98,30.67,33.13,1018,,,90,2.64,341,,,,,,34,802,Clouds,scattered clouds,03n
284756400,1979-01-09 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,30.92,,28.63,30.92,29.52,32.56,1018,,,90,2.26,338,,,,,,25,802,Clouds,scattered clouds,03n
284760000,1979-01-09 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,31.15,,28.87,31.15,30.06,32.65,1019,,,90,1.39,338,,,,,,23,801,Clouds,few clouds,02n
284763600,1979-01-09 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.94,,31.41,33.94,33.3,34.99,1018,,,90,1.41,353,,,,,,12,801,Clouds,few clouds,02n
284767200,1979-01-09 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.1,,27.07,25.21,28.38,30.07,1019,,,91,3.6,8,,,,,,4,800,Clear,sky is clear,01n
284770800,1979-01-09 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.97,,26.19,22.42,26.49,28.87,1020,,,92,4.92,27,,,,,,10,800,Clear,sky is clear,01n
284774400,1979-01-10 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.82,,26.04,19.8,26.89,28.54,1023,,,92,7.94,34,,,,,,16,801,Clouds,few clouds,02d
284778000,1979-01-10 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.34,,24.85,17.73,26.08,28.56,1025,,,89,10.42,35,,,,,,11,801,Clouds,few clouds,02d
284781600,1979-01-10 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.64,,24.67,16.75,27.05,28.44,1026,,,87,13.22,35,,,,,,10,800,Clear,sky is clear,01d
284785200,1979-01-10 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,35.92,,24.75,25.75,35.2,36.43,1026,,,61,17.78,40,,,,,,45,802,Clouds,scattered clouds,03d
284788800,1979-01-10 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,37.09,,26.08,27.16,36.52,37.54,1026,,,62,18.14,38,,,,,,100,804,Clouds,overcast clouds,04d
284792400,1979-01-10 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,37.45,,27.05,27.68,36.75,38.1,1026,,,64,17.96,36,,,,,,100,804,Clouds,overcast clouds,04d
284796000,1979-01-10 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,37.24,,28.17,27.32,36.36,38.21,1026,,,68,18.23,33,,,,,,100,804,Clouds,overcast clouds,04d
284799600,1979-01-10 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.91,,28.2,26.8,36.14,37.81,1027,,,69,18.66,31,,,,,,98,804,Clouds,overcast clouds,04d
284803200,1979-01-10 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.81,,27.81,26.6,36.27,37.47,1028,,,68,18.84,31,,,,,,100,804,Clouds,overcast clouds,04d
284806800,1979-01-10 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,35.83,,27.91,25.68,35.31,36.97,1028,,,71,17.58,32,,,,,,100,804,Clouds,overcast clouds,04d
284810400,1979-01-10 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,32.49,,22.86,21.56,32.13,33.42,1030,,,64,16.89,36,,,,,,97,804,Clouds,overcast clouds,04n
284814000,1979-01-10 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.3,,21.47,23.05,32.95,34.23,1030,,,58,15.57,42,,,,,,99,804,Clouds,overcast clouds,04n
284817600,1979-01-10 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,34.09,,20.64,24.06,33.69,34.93,1031,,,54,15.59,45,,,,,,96,804,Clouds,overcast clouds,04n
284821200,1979-01-10 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,34.2,,20.73,24.13,33.67,35.02,1032,,,54,15.79,43,,,,,,100,804,Clouds,overcast clouds,04n
284824800,1979-01-10 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.49,,19.76,23.29,32.77,34.3,1033,,,53,15.61,40,,,,,,100,804,Clouds,overcast clouds,04n
284828400,1979-01-10 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.81,,16.03,15.94,27.12,28.69,1033,,,57,15.7,39,,,,,,97,804,Clouds,overcast clouds,04n
284832000,1979-01-10 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.09,,15.69,15.08,26.42,27.93,1033,,,58,15.55,38,,,,,,97,804,Clouds,overcast clouds,04n
284835600,1979-01-10 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,26.47,,15.46,14.4,25.83,27.3,1033,,,59,15.28,38,,,,,,97,804,Clouds,overcast clouds,04n
284839200,1979-01-10 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.93,,15.62,13.78,25.23,26.76,1034,,,61,15.08,37,,,,,,98,804,Clouds,overcast clouds,04n
284842800,1979-01-10 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.7,,15.73,13.66,25.02,26.51,1033,,,62,14.65,36,,,,,,99,804,Clouds,overcast clouds,04n
284846400,1979-01-10 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.7,,16.05,13.84,25.05,26.51,1034,,,63,14.23,37,,,,,,98,804,Clouds,overcast clouds,04n
284850000,1979-01-10 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.74,,12.51,11.43,23.09,24.69,1033,,,58,14.05,38,,,,,,93,804,Clouds,overcast clouds,04n
284853600,1979-01-10 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.61,,14.99,11.44,23,24.4,1033,,,66,13.62,33,,,,,,98,804,Clouds,overcast clouds,04n
284857200,1979-01-10 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.65,,15.03,11.97,23.04,24.44,1033,,,66,12.64,37,,,,,,96,804,Clouds,overcast clouds,04n
284860800,1979-01-11 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.61,,14.99,12.2,23.04,24.4,1033,,,66,12.06,39,,,,,,86,804,Clouds,overcast clouds,04d
284864400,1979-01-11 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.03,,15.08,12.74,23.45,24.76,1034,,,65,12.03,39,,,,,,99,804,Clouds,overcast clouds,04d
284868000,1979-01-11 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.46,,14.54,13.46,23.94,25.16,1035,,,62,11.68,35,,,,,,100,804,Clouds,overcast clouds,04d
284871600,1979-01-11 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.13,,13.89,13.19,23.67,24.84,1034,,,61,11.43,34,,,,,,100,804,Clouds,overcast clouds,04d
284875200,1979-01-11 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.15,,13.24,13.6,23.79,24.78,1033,,,59,10.69,32,,,,0.12,,100,600,Snow,light snow,13d
284878800,1979-01-11 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.94,,14.68,13.6,23.49,24.44,1032,,,64,10.22,30,,,,0.21,,100,600,Snow,light snow,13d
284882400,1979-01-11 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.42,,14.83,14.36,23.95,24.93,1031,,,63,9.95,29,,,,0.32,,100,600,Snow,light snow,13d
284886000,1979-01-11 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.33,,14.74,14.47,23.77,24.84,1031,,,63,9.6,26,,,,0.34,,100,600,Snow,light snow,13d
284889600,1979-01-11 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.71,,14.77,15.28,24.17,25.23,1031,,,62,9.04,28,,,,0.28,,100,600,Snow,light snow,13d
284893200,1979-01-11 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.72,,14.74,16.97,25.16,26.28,1031,,,59,8.34,28,,,,0.23,,100,600,Snow,light snow,13d
284896800,1979-01-11 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.56,,14.95,14.09,23.05,24.12,1031,,,66,8.68,25,,,,0.2,,100,600,Snow,light snow,13n
284900400,1979-01-11 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.79,,15.17,14.4,23.32,24.39,1032,,,66,8.66,28,,,,0.17,,100,600,Snow,light snow,13n
284904000,1979-01-11 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.68,,15.98,14.29,23.29,24.26,1032,,,69,8.63,28,,,,0.11,,100,600,Snow,light snow,13n
284907600,1979-01-11 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.43,,16.32,14.5,23.11,24.04,1033,,,71,7.87,26,,,,,,100,804,Clouds,overcast clouds,04n
284911200,1979-01-11 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.4,,15.1,14.76,23.14,24.08,1033,,,67,7.47,24,,,,,,100,804,Clouds,overcast clouds,04n
284914800,1979-01-11 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.47,,13.84,13.41,21.11,22.37,1033,,,69,6.31,20,,,,,,100,804,Clouds,overcast clouds,04n
284918400,1979-01-11 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.51,,13.87,12.34,21.07,22.37,1033,,,69,7.63,26,,,,,,92,804,Clouds,overcast clouds,04n
284922000,1979-01-11 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.51,,13.87,13.15,21.16,22.33,1033,,,69,6.64,21,,,,,,19,801,Clouds,few clouds,02n
284925600,1979-01-11 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.31,,13.96,13.62,20.91,22.12,1033,,,70,5.86,12,,,,,,5,800,Clear,sky is clear,01n
284929200,1979-01-11 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.15,,14.09,14.59,20.66,21.87,1033,,,71,4.76,1,,,,,,0,800,Clear,sky is clear,01n
284932800,1979-01-11 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.42,,14.36,15.55,20.97,22.19,1033,,,71,4.23,351,,,,,,0,800,Clear,sky is clear,01n
284936400,1979-01-11 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.51,,12.67,15.28,21.06,22.1,1032,,,65,4.54,349,,,,,,0,800,Clear,sky is clear,01n
284940000,1979-01-11 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,19.56,,15.22,13.6,19.04,20.41,1032,,,81,4.07,344,,,,,,0,800,Clear,sky is clear,01n
284943600,1979-01-11 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,20.07,,15.98,14.29,19.51,20.93,1033,,,82,4,335,,,,,,4,800,Clear,sky is clear,01n
284947200,1979-01-12 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,20.53,,16.43,15.69,19.92,21.38,1034,,,82,3.4,326,,,,,,8,800,Clear,sky is clear,01d
284950800,1979-01-12 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.87,,16.18,21.87,21.11,22.62,1035,,,76,2.64,342,,,,,,77,803,Clouds,broken clouds,04d
284954400,1979-01-12 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,22.32,,14.05,18.28,21.51,23.09,1034,,,67,3.04,75,,,,,,30,802,Clouds,scattered clouds,03d
284958000,1979-01-12 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.8,,15.64,26.46,29.25,30.47,1033,,,51,3.27,99,,,,,,0,800,Clear,sky is clear,01d
284961600,1979-01-12 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.75,,15.19,29.75,29.12,30.47,1032,,,50,1.34,109,,,,,,1,800,Clear,sky is clear,01d
